RegionID,SizeRank,RegionName,RegionType,StateName,zhvi_mid_all,snapshot_date_zhvi_mid_all,zhvi_mid_all_raw,snapshot_date_zhvi_mid_all_raw,zhvi_mid_sfr,snapshot_date_zhvi_mid_sfr,zhvi_mid_condo,snapshot_date_zhvi_mid_condo,zhvi_bottom_all,snapshot_date_zhvi_bottom_all,zhvi_top_all,snapshot_date_zhvi_top_all,zhvi_mid_1br,snapshot_date_zhvi_mid_1br,zhvi_mid_2br,snapshot_date_zhvi_mid_2br,zhvi_mid_3br,snapshot_date_zhvi_mid_3br,zhvi_mid_4br,snapshot_date_zhvi_mid_4br,zhvi_mid_5br,snapshot_date_zhvi_mid_5br,zori_rent_index,snapshot_date_zori_rent_index,inventory_for_sale,snapshot_date_inventory_for_sale,new_listings,snapshot_date_new_listings,new_pending,snapshot_date_new_pending,sales_count,snapshot_date_sales_count,new_construction_sales_count,snapshot_date_new_construction_sales_count,median_sale_price_now,snapshot_date_median_sale_price_now,median_sale_to_list,snapshot_date_median_sale_to_list,pct_sold_above_list,snapshot_date_pct_sold_above_list,pct_listings_price_cut,snapshot_date_pct_listings_price_cut,median_days_to_close,snapshot_date_median_days_to_close,market_temp_index,snapshot_date_market_temp_index,income_needed_to_buy_20pct_mid,snapshot_date_income_needed_to_buy_20pct_mid,income_needed_to_rent_mid,snapshot_date_income_needed_to_rent_mid,zhvf_base_date,zhvf_growth_1m,zhvf_growth_3m,zhvf_growth_12m
102001,0,United States,country,,360727.12178777886,2025-10-31,362116.5451389545,2025-10-31,362501.07589823246,2025-10-31,343653.4541884915,2025-10-31,192208.50468059097,2025-10-31,696076.3717382955,2025-10-31,246735.3834445549,2025-10-31,274460.14967042895,2025-10-31,342859.2862160091,2025-10-31,503334.4375230616,2025-10-31,708770.5735300517,2025-10-31,1948.7080329885384,2025-10-31,1362069.0,2025-10-31,344317.0,2025-10-31,253537.0,2025-10-31,334258.0,2025-10-31,45031.0,2025-09-30,361942.0,2025-10-31,0.9911209766925636,2025-09-30,0.2692855182681577,2025-09-30,0.027275902950929,2025-10-31,31.0,2025-09-30,48.0,2025-10-31,94269.0652199045,2025-10-31,77948.32131954153,2025-10-31,2025-10-31,0.2,0.4,1.5
394913,1,"New York, NY",msa,NY,704140.7231189146,2025-10-31,709051.6995943269,2025-10-31,725679.6546899733,2025-10-31,567198.899126302,2025-10-31,475685.2374440881,2025-10-31,1167862.537850185,2025-10-31,434850.2208724851,2025-10-31,505959.5177547934,2025-10-31,681811.0496358862,2025-10-31,846673.3079227781,2025-10-31,1219650.417849824,2025-10-31,3397.9032925023444,2025-10-31,46757.0,2025-10-31,12389.0,2025-10-31,9642.0,2025-10-31,13232.0,2025-10-31,378.0,2025-09-30,656688.0,2025-10-31,1.0017445759368837,2025-09-30,0.511050406817818,2025-09-30,0.0361772045858683,2025-10-31,51.0,2025-09-30,65.0,2025-10-31,194313.2584148079,2025-10-31,135916.1317000938,2025-10-31,2025-10-31,0.4,0.5,1.5
753899,2,"Los Angeles, CA",msa,CA,942798.595191506,2025-10-31,949365.400726279,2025-10-31,999928.0092869132,2025-10-31,671610.2184112187,2025-10-31,660592.9229061761,2025-10-31,1610514.4429592064,2025-10-31,523433.5496756107,2025-10-31,719204.0310236473,2025-10-31,911451.3716524192,2025-10-31,1176567.7286300345,2025-10-31,1731629.7320984548,2025-10-31,2924.884109961131,2025-10-31,25785.0,2025-10-31,6811.0,2025-10-31,5733.0,2025-10-31,7102.0,2025-10-31,239.0,2025-09-30,947186.0,2025-10-31,0.9971540933408396,2025-09-30,0.3704574183826623,2025-09-30,0.0296989811813597,2025-10-31,28.0,2025-09-30,57.0,2025-10-31,229200.85382146752,2025-10-31,116995.36439844524,2025-10-31,2025-10-31,0.2,0.2,1.1
394463,3,"Chicago, IL",msa,IL,336540.2505835344,2025-10-31,338938.47894304025,2025-10-31,356720.0916465625,2025-10-31,260964.76598148965,2025-10-31,214703.2033105737,2025-10-31,555657.5440758005,2025-10-31,204471.4483065844,2025-10-31,259640.3165808301,2025-10-31,324162.2012648973,2025-10-31,466968.7325588086,2025-10-31,634398.582447254,2025-10-31,2076.789127014172,2025-10-31,23981.0,2025-10-31,8640.0,2025-10-31,7170.0,2025-10-31,8618.0,2025-10-31,553.0,2025-09-30,327317.0,2025-10-31,1.0,2025-09-30,0.401481148575408,2025-09-30,0.0269124765817436,2025-10-31,33.0,2025-09-30,55.0,2025-10-31,96523.39951414024,2025-10-31,83071.5650805669,2025-10-31,2025-10-31,0.3,0.3,1.2
394514,4,"Dallas, TX",msa,TX,361335.4222635499,2025-10-31,362053.0121803816,2025-10-31,364117.3786957913,2025-10-31,217773.73265001853,2025-10-31,244908.96357693672,2025-10-31,612311.6650083066,2025-10-31,166294.96405742125,2025-10-31,220990.1674801496,2025-10-31,306949.6315300523,2025-10-31,464579.4821449792,2025-10-31,689677.7757434811,2025-10-31,1678.4715978572096,2025-10-31,37282.0,2025-10-31,7997.0,2025-10-31,5859.0,2025-10-31,6051.0,2025-10-31,2115.0,2025-09-30,379187.0,2025-10-31,0.9835548208495842,2025-09-30,0.152524712016817,2025-09-30,0.0221852055613288,2025-10-31,28.0,2025-09-30,46.0,2025-10-31,103148.5716464818,2025-10-31,67138.86391428839,2025-10-31,2025-10-31,-0.2,-1.0,-0.5
394692,5,"Houston, TX",msa,TX,304956.043931249,2025-10-31,305280.124806226,2025-10-31,308621.2294897354,2025-10-31,147770.2427648322,2025-10-31,204418.67265803684,2025-10-31,521938.9182765509,2025-10-31,126632.55968444236,2025-10-31,176986.88894530202,2025-10-31,260475.74744286423,2025-10-31,368464.4648179425,2025-10-31,577561.3209356553,2025-10-31,1645.969888525131,2025-10-31,36709.0,2025-10-31,7092.0,2025-10-31,5077.0,2025-10-31,5353.0,2025-10-31,2329.0,2025-09-30,324778.0,2025-10-31,0.9800465826501158,2025-09-30,0.1296222754724944,2025-09-30,0.0268752895167068,2025-10-31,28.0,2025-09-30,43.0,2025-10-31,85567.86345619973,2025-10-31,65838.79554100524,2025-10-31,2025-10-31,-0.1,-0.4,-0.1
395209,6,"Washington, DC",msa,VA,572340.4342833369,2025-10-31,575077.7782481499,2025-10-31,616081.6227960937,2025-10-31,358450.2579381159,2025-10-31,374407.9903124273,2025-10-31,946023.3624505232,2025-10-31,319767.68804117007,2025-10-31,410146.8233202328,2025-10-31,526021.2931682641,2025-10-31,739143.9834689541,2025-10-31,980838.9331458118,2025-10-31,2381.0045571287937,2025-10-31,17616.0,2025-10-31,6181.0,2025-10-31,4966.0,2025-10-31,6186.0,2025-10-31,549.0,2025-09-30,556368.0,2025-10-31,1.0,2025-09-30,0.3185081714778304,2025-09-30,0.0251333951521353,2025-10-31,28.0,2025-09-30,57.0,2025-10-31,146338.02810735343,2025-10-31,95240.18228515176,2025-10-31,2025-10-31,0.1,0.0,-0.3
394974,7,"Philadelphia, PA",msa,PA,376305.85725023993,2025-10-31,377765.4737811891,2025-10-31,385322.49418880907,2025-10-31,282628.8642983563,2025-10-31,221724.8244082143,2025-10-31,623737.3861120132,2025-10-31,230931.30067438097,2025-10-31,294236.6427722776,2025-10-31,329524.5911051492,2025-10-31,566308.1402251614,2025-10-31,726526.8095381322,2025-10-31,1876.9677862755427,2025-10-31,15795.0,2025-10-31,5890.0,2025-10-31,4864.0,2025-10-31,6345.0,2025-10-31,216.0,2025-09-30,351701.0,2025-10-31,1.0,2025-09-30,0.416414160728235,2025-09-30,0.0295058228804951,2025-10-31,35.0,2025-09-30,52.0,2025-10-31,102439.02414007625,2025-10-31,75078.71145102172,2025-10-31,2025-10-31,0.1,0.2,1.7
394856,8,"Miami, FL",msa,FL,471191.9226199721,2025-10-31,470827.7980847455,2025-10-31,560603.5074763444,2025-10-31,271795.0310085055,2025-10-31,257277.57051896365,2025-10-31,877000.53903594,2025-10-31,201270.10464108785,2025-10-31,314280.17128752696,2025-10-31,524521.0538004038,2025-10-31,722907.3360362422,2025-10-31,1215030.285191554,2025-10-31,2667.949760404571,2025-10-31,54231.0,2025-10-31,8945.0,2025-10-31,5653.0,2025-10-31,7141.0,2025-10-31,233.0,2025-09-30,467250.0,2025-10-31,0.9631028746879232,2025-09-30,0.0727505190927013,2025-09-30,0.0293010778050943,2025-10-31,32.0,2025-09-30,35.0,2025-10-31,134092.57020626732,2025-10-31,106717.99041618285,2025-10-31,2025-10-31,-0.2,-0.5,1.9
394347,9,"Atlanta, GA",msa,GA,378431.7322267036,2025-10-31,378784.7168579218,2025-10-31,385153.8934225729,2025-10-31,277121.00826711673,2025-10-31,253403.78560645357,2025-10-31,626414.1036570626,2025-10-31,231159.14840747396,2025-10-31,263367.37151738483,2025-10-31,322143.8098314177,2025-10-31,445032.6878408361,2025-10-31,638682.332969857,2025-10-31,1860.4367225277008,2025-10-31,33156.0,2025-10-31,6985.0,2025-10-31,4917.0,2025-10-31,6934.0,2025-10-31,999.0,2025-09-30,355903.0,2025-10-31,0.9883575439314374,2025-09-30,0.1813782161776477,2025-09-30,0.0240258429930457,2025-10-31,22.0,2025-09-30,42.0,2025-10-31,99882.5168850964,2025-10-31,74417.46890110806,2025-10-31,2025-10-31,-0.1,-0.5,1.1
394404,10,"Boston, MA",msa,MA,715398.8581117591,2025-10-31,721319.5052050244,2025-10-31,751719.890951944,2025-10-31,578473.4979198999,2025-10-31,501989.453399302,2025-10-31,1143046.206680096,2025-10-31,460943.815313464,2025-10-31,559143.2689683969,2025-10-31,690672.1410917694,2025-10-31,931151.7451847312,2025-10-31,1320586.7575277532,2025-10-31,2916.5919415996136,2025-10-31,11224.0,2025-10-31,4491.0,2025-10-31,3665.0,2025-10-31,4439.0,2025-10-31,289.0,2025-09-30,684881.0,2025-10-31,1.0009926543577528,2025-09-30,0.487419938752083,2025-09-30,0.031287934344289,2025-10-31,37.0,2025-09-30,57.0,2025-10-31,183624.2601592673,2025-10-31,116663.67766398456,2025-10-31,2025-10-31,0.3,0.5,1.5
394976,11,"Phoenix, AZ",msa,AZ,444081.5690614588,2025-10-31,444547.9422514743,2025-10-31,454070.13818907767,2025-10-31,281328.3155725994,2025-10-31,328170.02729939175,2025-10-31,718943.8575596659,2025-10-31,226352.559525914,2025-10-31,344501.2794566802,2025-10-31,421979.0766092152,2025-10-31,526004.632414176,2025-10-31,723496.5229862648,2025-10-31,1763.0487669204183,2025-10-31,23376.0,2025-10-31,6368.0,2025-10-31,4450.0,2025-10-31,5434.0,2025-10-31,1164.0,2025-09-30,449374.0,2025-10-31,0.984847642913805,2025-09-30,0.1358734317919465,2025-09-30,0.0175404000887668,2025-10-31,29.0,2025-09-30,52.0,2025-10-31,105522.39783354304,2025-10-31,70521.95067681673,2025-10-31,2025-10-31,-0.2,-1.0,0.1
395057,12,"San Francisco, CA",msa,CA,1099929.7414846371,2025-10-31,1107254.5295740007,2025-10-31,1187266.6418410866,2025-10-31,710963.0305270213,2025-10-31,663916.6498982777,2025-10-31,1870737.971337712,2025-10-31,547174.9257510708,2025-10-31,799287.0689936461,2025-10-31,1093782.619229081,2025-10-31,1464434.8887890505,2025-10-31,1914321.2315573771,2025-10-31,3127.8008138339264,2025-10-31,9190.0,2025-10-31,3168.0,2025-10-31,2790.0,2025-10-31,3487.0,2025-10-31,96.0,2025-09-30,1161375.0,2025-10-31,1.0,2025-09-30,0.4723076005385897,2025-09-30,0.0358381852268226,2025-10-31,22.0,2025-09-30,66.0,2025-10-31,271655.1202898451,2025-10-31,125112.03255335706,2025-10-31,2025-10-31,0.1,-0.6,-2.2
395025,13,"Riverside, CA",msa,CA,578678.2966960374,2025-10-31,580718.1723459415,2025-10-31,588512.3837103483,2025-10-31,477693.6906038908,2025-10-31,417150.5941089845,2025-10-31,806286.1044889566,2025-10-31,272509.27907244844,2025-10-31,411492.2441139246,2025-10-31,551349.4761254791,2025-10-31,671086.3461094473,2025-10-31,808773.3699354539,2025-10-31,2520.833380150581,2025-10-31,17211.0,2025-10-31,4096.0,2025-10-31,3189.0,2025-10-31,3874.0,2025-10-31,509.0,2025-09-30,557497.0,2025-10-31,1.0,2025-09-30,0.3505389869095445,2025-09-30,0.0248905375164267,2025-10-31,29.0,2025-09-30,56.0,2025-10-31,145396.64944260044,2025-10-31,100833.33520602326,2025-10-31,2025-10-31,0.0,0.0,1.6
394532,14,"Detroit, MI",msa,MI,258559.1893202556,2025-10-31,260187.8152992413,2025-10-31,257217.08985710712,2025-10-31,265563.41992868984,2025-10-31,133015.62953037882,2025-10-31,451809.01883243,2025-10-31,186432.25994105331,2025-10-31,198440.5440087921,2025-10-31,262226.4579265211,2025-10-31,453813.1083157012,2025-10-31,543751.2093653026,2025-10-31,1492.113422057767,2025-10-31,15151.0,2025-10-31,5445.0,2025-10-31,4175.0,2025-10-31,5865.0,2025-10-31,173.0,2025-09-30,262629.0,2025-10-31,1.0,2025-09-30,0.3961616709663331,2025-09-30,0.0333694757182693,2025-10-31,27.0,2025-09-30,41.0,2025-10-31,70387.07149677945,2025-10-31,59684.53688231068,2025-10-31,2025-10-31,0.2,0.3,1.4
395078,15,"Seattle, WA",msa,WA,733308.6682481188,2025-10-31,739161.1114804223,2025-10-31,770389.9213757976,2025-10-31,462182.0170317369,2025-10-31,505000.7773625384,2025-10-31,1238304.918050386,2025-10-31,392357.0151726224,2025-10-31,543666.0652082156,2025-10-31,691524.7132536331,2025-10-31,922958.9728549843,2025-10-31,1155942.767548893,2025-10-31,2223.6225874451484,2025-10-31,12078.0,2025-10-31,3669.0,2025-10-31,3184.0,2025-10-31,3868.0,2025-10-31,513.0,2025-09-30,727438.0,2025-10-31,0.9988056489983936,2025-09-30,0.2666199359007805,2025-09-30,0.0285766435841769,2025-10-31,27.0,2025-09-30,42.0,2025-10-31,184226.1216148738,2025-10-31,88944.90349780594,2025-10-31,2025-10-31,0.2,-0.4,0.1
394865,16,"Minneapolis, MN",msa,MN,379404.3722871197,2025-10-31,382057.8426557827,2025-10-31,391538.83369924827,2025-10-31,215488.28277398928,2025-10-31,270994.0411340424,2025-10-31,575678.0217922769,2025-10-31,185825.58025365885,2025-10-31,279739.938947546,2025-10-31,361634.5292804874,2025-10-31,463001.0245379096,2025-10-31,590029.2370256259,2025-10-31,1706.038434206817,2025-10-31,11702.0,2025-10-31,4050.0,2025-10-31,3226.0,2025-10-31,4179.0,2025-10-31,458.0,2025-09-30,371807.0,2025-10-31,1.0,2025-09-30,0.407938513045068,2025-09-30,0.0277377275011162,2025-10-31,25.0,2025-09-30,56.0,2025-10-31,103416.05294588128,2025-10-31,68241.53736827268,2025-10-31,2025-10-31,0.2,0.2,-0.5
395056,17,"San Diego, CA",msa,CA,918425.503966622,2025-10-31,921959.3328506036,2025-10-31,984577.3193079204,2025-10-31,628967.2359174016,2025-10-31,655982.3360546118,2025-10-31,1527182.7347300772,2025-10-31,487762.6272470302,2025-10-31,679089.6230998506,2025-10-31,877699.6548002845,2025-10-31,1123071.7577162492,2025-10-31,1592687.5000937816,2025-10-31,2987.4631061797795,2025-10-31,8130.0,2025-10-31,2228.0,2025-10-31,1994.0,2025-10-31,2287.0,2025-10-31,57.0,2025-09-30,870344.0,2025-10-31,0.9929578432440542,2025-09-30,0.3163944425872211,2025-09-30,0.0256564501604229,2025-10-31,24.0,2025-09-30,53.0,2025-10-31,223048.12652748747,2025-10-31,119498.5242471912,2025-10-31,2025-10-31,-0.1,-0.7,1.2
395148,18,"Tampa, FL",msa,FL,356527.1827595215,2025-10-31,356297.98927559186,2025-10-31,372322.5690628458,2025-10-31,202773.1502100476,2025-10-31,233434.25222421312,2025-10-31,580840.3799435486,2025-10-31,151977.20393464275,2025-10-31,251661.18010803268,2025-10-31,361281.0891927458,2025-10-31,479982.5106892859,2025-10-31,640829.9660716376,2025-10-31,2023.9639941148096,2025-10-31,22980.0,2025-10-31,4798.0,2025-10-31,3484.0,2025-10-31,4373.0,2025-10-31,606.0,2025-09-30,349491.0,2025-10-31,0.9754804486644176,2025-09-30,0.1309571162134535,2025-09-30,0.0249635173020897,2025-10-31,31.0,2025-09-30,42.0,2025-10-31,98575.64810596108,2025-10-31,80958.55976459238,2025-10-31,2025-10-31,-0.3,-1.0,0.5
394530,19,"Denver, CO",msa,CO,564190.0377581144,2025-10-31,566597.328605651,2025-10-31,589449.0485225916,2025-10-31,314888.4295370509,2025-10-31,400533.7701106407,2025-10-31,844007.3469437761,2025-10-31,275403.6769513512,2025-10-31,407417.6193084768,2025-10-31,543455.0905893373,2025-10-31,672769.7201726072,2025-10-31,832440.9452518183,2025-10-31,1921.1779623495693,2025-10-31,15544.0,2025-10-31,3678.0,2025-10-31,2946.0,2025-10-31,3410.0,2025-10-31,479.0,2025-09-30,572745.0,2025-10-31,0.9930006559498414,2025-09-30,0.2130198875108422,2025-09-30,0.0225851912723586,2025-10-31,28.0,2025-09-30,45.0,2025-10-31,140445.61984643128,2025-10-31,76847.11849398277,2025-10-31,2025-10-31,-0.1,-0.7,-1.3
394358,20,"Baltimore, MD",msa,MD,394188.4602981899,2025-10-31,395401.1606776704,2025-10-31,405415.0350148443,2025-10-31,281294.9528963536,2025-10-31,226576.34645063116,2025-10-31,657387.0256711597,2025-10-31,188868.83913886733,2025-10-31,268826.2849814648,2025-10-31,362909.41919676936,2025-10-31,549108.5349182012,2025-10-31,762710.7157496661,2025-10-31,1920.8500515294447,2025-10-31,8410.0,2025-10-31,3057.0,2025-10-31,2454.0,2025-10-31,3211.0,2025-10-31,190.0,2025-09-30,381768.0,2025-10-31,1.0,2025-09-30,0.3882664215156629,2025-09-30,0.0291355280654237,2025-10-31,30.0,2025-09-30,55.0,2025-10-31,101933.999425742,2025-10-31,76834.0020611778,2025-10-31,2025-10-31,0.0,0.0,0.1
395121,21,"St. Louis, MO",msa,MO,263388.65493478894,2025-10-31,264917.4259237641,2025-10-31,268749.7003192339,2025-10-31,198602.18454888757,2025-10-31,133965.2320653808,2025-10-31,452203.9153555167,2025-10-31,124183.75214172056,2025-10-31,171294.96669746048,2025-10-31,275357.5626622436,2025-10-31,420028.6877319733,2025-10-31,553754.6761199739,2025-10-31,1401.432761822453,2025-10-31,8354.0,2025-10-31,3390.0,2025-10-31,2850.0,2025-10-31,3621.0,2025-10-31,101.0,2025-09-30,267263.0,2025-10-31,1.0,2025-09-30,0.4173311401702775,2025-09-30,0.0319815668202764,2025-10-31,31.0,2025-09-30,55.0,2025-10-31,73758.10210821457,2025-10-31,56057.31047289811,2025-10-31,2025-10-31,0.2,0.3,1.2
394943,22,"Orlando, FL",msa,FL,385104.2358151609,2025-10-31,384931.2168841091,2025-10-31,401653.5895836346,2025-10-31,192600.35987662667,2025-10-31,264281.8706026477,2025-10-31,587046.7608557562,2025-10-31,142162.64979162576,2025-10-31,234463.13549104225,2025-10-31,355238.9337134749,2025-10-31,477627.8422606917,2025-10-31,671634.6216685919,2025-10-31,1974.9375690359327,2025-10-31,16706.0,2025-10-31,3318.0,2025-10-31,2371.0,2025-10-31,2720.0,2025-10-31,656.0,2025-09-30,384669.0,2025-10-31,0.9780497175886272,2025-09-30,0.1201363953853851,2025-09-30,0.0229495331146606,2025-10-31,31.0,2025-09-30,45.0,2025-10-31,104282.8695039376,2025-10-31,78997.50276143731,2025-10-31,2025-10-31,-0.2,-0.6,0.7
394458,23,"Charlotte, NC",msa,NC,383123.1050594067,2025-10-31,384029.9609415806,2025-10-31,387049.8133066389,2025-10-31,301944.710323773,2025-10-31,249016.46092585367,2025-10-31,650659.1361971241,2025-10-31,258681.7099647814,2025-10-31,255337.86620563723,2025-10-31,349152.31214833586,2025-10-31,527487.861399091,2025-10-31,712727.2074067624,2025-10-31,1759.8530341693424,2025-10-31,12968.0,2025-10-31,3038.0,2025-10-31,925.0,2025-10-31,3162.0,2025-10-31,954.0,2025-09-30,395166.0,2025-10-31,0.9879788927078726,2025-09-30,0.2069531431721644,2025-09-30,0.0222400090281963,2025-10-31,31.0,2025-09-30,44.0,2025-10-31,96069.2306943624,2025-10-31,70394.1213667737,2025-10-31,2025-10-31,0.0,-0.1,2.0
395055,24,"San Antonio, TX",msa,TX,276268.7891121739,2025-10-31,276410.7075351998,2025-10-31,277705.6799654663,2025-10-31,188157.10760811425,2025-10-31,176685.92273573577,2025-10-31,476077.1177436367,2025-10-31,123011.37156333876,2025-10-31,151087.74212559118,2025-10-31,242517.36801810583,2025-10-31,347710.8327252228,2025-10-31,467207.504362352,2025-10-31,1405.9288610979247,2025-10-31,14413.0,2025-10-31,2530.0,2025-10-31,1675.0,2025-10-31,1775.0,2025-10-31,916.0,2025-09-30,303782.0,2025-10-31,0.982311057625792,2025-09-30,0.1372174503034136,2025-09-30,0.024391038516385,2025-10-31,28.0,2025-09-30,44.0,2025-10-31,80139.21749060115,2025-10-31,56237.15444391699,2025-10-31,2025-10-31,-0.2,-0.7,-1.2
394998,25,"Portland, OR",msa,OR,540963.9847934372,2025-10-31,543975.9508220075,2025-10-31,553709.4513790371,2025-10-31,308518.8829204215,2025-10-31,408794.9319145072,2025-10-31,776107.8283217509,2025-10-31,295088.6765963419,2025-10-31,400499.9451474184,2025-10-31,511648.9521605387,2025-10-31,658471.4108426828,2025-10-31,792743.1885713292,2025-10-31,1837.6239228685656,2025-10-31,9572.0,2025-10-31,2355.0,2025-10-31,2099.0,2025-10-31,2467.0,2025-10-31,331.0,2025-09-30,537367.0,2025-10-31,1.0,2025-09-30,0.2850419021817194,2025-09-30,0.0265996883789635,2025-10-31,28.0,2025-09-30,52.0,2025-10-31,137752.5601533597,2025-10-31,73504.95691474264,2025-10-31,2025-10-31,0.1,-0.3,-0.9
395045,26,"Sacramento, CA",msa,CA,571088.9646959156,2025-10-31,573108.9444723551,2025-10-31,580319.7413006034,2025-10-31,346929.3261628324,2025-10-31,425672.6446473445,2025-10-31,820118.6173235582,2025-10-31,346904.65550938464,2025-10-31,427788.7054639516,2025-10-31,523080.05601980136,2025-10-31,666282.5298926831,2025-10-31,835064.6834162072,2025-10-31,2288.1544713806265,2025-10-31,7036.0,2025-10-31,1947.0,2025-10-31,1778.0,2025-10-31,2055.0,2025-10-31,339.0,2025-09-30,573806.0,2025-10-31,0.9929847245287932,2025-09-30,0.2917578714433766,2025-09-30,0.025025881325052,2025-10-31,24.0,2025-09-30,56.0,2025-10-31,144208.71599456453,2025-10-31,91526.17885522508,2025-10-31,2025-10-31,0.0,-0.6,-1.0
394982,27,"Pittsburgh, PA",msa,PA,221502.78244501143,2025-10-31,221717.1745938681,2025-10-31,222479.18611009084,2025-10-31,211099.91756207144,2025-10-31,117926.3456704808,2025-10-31,403992.9225528333,2025-10-31,109188.42036374654,2025-10-31,144923.56497665527,2025-10-31,223215.44730802617,2025-10-31,399579.3133978466,2025-10-31,502074.8790458622,2025-10-31,1467.3872419633,2025-10-31,7587.0,2025-10-31,2438.0,2025-10-31,1911.0,2025-10-31,2878.0,2025-10-31,75.0,2025-09-30,223865.0,2025-10-31,0.9921990109219148,2025-09-30,0.2929198595146871,2025-09-30,0.0354289018681139,2025-10-31,37.0,2025-09-30,38.0,2025-10-31,61737.86740237934,2025-10-31,58695.48967853201,2025-10-31,2025-10-31,-0.2,-0.6,-0.7
394466,28,"Cincinnati, OH",msa,OH,297314.3155252905,2025-10-31,298944.5256254695,2025-10-31,307420.2788444935,2025-10-31,213517.63584967583,2025-10-31,188906.9518324064,2025-10-31,486898.7622242943,2025-10-31,144642.16326071927,2025-10-31,197069.8410860797,2025-10-31,281204.72358632507,2025-10-31,424606.8656425644,2025-10-31,590208.0567343008,2025-10-31,1557.9719589433244,2025-10-31,6322.0,2025-10-31,2524.0,2025-10-31,2038.0,2025-10-31,2579.0,2025-10-31,158.0,2025-09-30,276123.0,2025-10-31,0.9976147883124628,2025-09-30,0.3047601768285741,2025-09-30,0.0294029038860009,2025-10-31,30.0,2025-09-30,44.0,2025-10-31,81825.3885018745,2025-10-31,62318.878357732974,2025-10-31,2025-10-31,0.2,0.4,1.9
394355,29,"Austin, TX",msa,TX,425998.2123571698,2025-10-31,426454.2923425516,2025-10-31,432344.43341901695,2025-10-31,355712.1205589104,2025-10-31,303333.39149017364,2025-10-31,749730.2603234844,2025-10-31,283712.92388912075,2025-10-31,359461.5012987018,2025-10-31,374038.4687328141,2025-10-31,491984.34113573626,2025-10-31,742412.584896499,2025-10-31,1601.0802037576634,2025-10-31,14471.0,2025-10-31,2419.0,2025-10-31,902.0,2025-10-31,1789.0,2025-10-31,890.0,2025-09-30,459261.0,2025-10-31,0.9759120764473552,2025-09-30,0.1060122639704829,2025-09-30,0.0264436481149102,2025-10-31,20.0,2025-09-30,40.0,2025-10-31,121122.83256030518,2025-10-31,64043.20815030654,2025-10-31,2025-10-31,-0.4,-1.9,-2.6
394775,30,"Las Vegas, NV",msa,NV,429713.32657718495,2025-10-31,429719.0972566141,2025-10-31,449677.8054536362,2025-10-31,243099.45541643587,2025-10-31,314770.6374121687,2025-10-31,624087.4041724404,2025-10-31,200994.1515459719,2025-10-31,299827.0415599478,2025-10-31,410978.2743637346,2025-10-31,507692.7029601093,2025-10-31,656290.6792461445,2025-10-31,1744.4931831540114,2025-10-31,13134.0,2025-10-31,2909.0,2025-10-31,2027.0,2025-10-31,2113.0,2025-10-31,461.0,2025-09-30,421595.0,2025-10-31,0.9882305044137664,2025-09-30,0.1770887779710517,2025-09-30,0.0207481921968098,2025-10-31,28.0,2025-09-30,49.0,2025-10-31,102716.50698451124,2025-10-31,69779.72732616046,2025-10-31,2025-10-31,-0.2,-0.7,0.6
394735,31,"Kansas City, MO",msa,MO,311582.3249410368,2025-10-31,313755.92211999366,2025-10-31,314483.8968199704,2025-10-31,210255.0129072324,2025-10-31,185485.3638726383,2025-10-31,514507.2826029781,2025-10-31,150996.5625534548,2025-10-31,185067.923777272,2025-10-31,278905.87210559513,2025-10-31,443955.39139682543,2025-10-31,608763.2748428519,2025-10-31,1482.459340121218,2025-10-31,7407.0,2025-10-31,2856.0,2025-10-31,2376.0,2025-10-31,2624.0,2025-10-31,309.0,2025-09-30,329455.0,2025-10-31,1.0,2025-09-30,0.3382592714722949,2025-09-30,0.0279107626111293,2025-10-31,31.0,2025-09-30,49.0,2025-10-31,86475.04342234512,2025-10-31,59298.373604848726,2025-10-31,2025-10-31,0.3,0.6,1.9
394492,32,"Columbus, OH",msa,OH,320939.92097338755,2025-10-31,322397.88402129273,2025-10-31,343240.259065838,2025-10-31,225358.534868591,2025-10-31,196358.6813719051,2025-10-31,521820.5900924613,2025-10-31,166826.05941473937,2025-10-31,216716.92806513543,2025-10-31,310960.3991916821,2025-10-31,455571.5423379023,2025-10-31,631581.3794162291,2025-10-31,1547.0425223197244,2025-10-31,6333.0,2025-10-31,2383.0,2025-10-31,1960.0,2025-10-31,2178.0,2025-10-31,247.0,2025-09-30,290954.0,2025-10-31,0.9980662799226512,2025-09-30,0.2995809768141932,2025-09-30,0.0213082308185541,2025-10-31,29.0,2025-09-30,45.0,2025-10-31,88354.77100467579,2025-10-31,61881.70089278898,2025-10-31,2025-10-31,0.1,0.3,1.8
394705,34,"Indianapolis, IN",msa,IN,285823.80513703,2025-10-31,286793.70877529896,2025-10-31,290411.86894086027,2025-10-31,223642.8507839897,2025-10-31,178266.3824992798,2025-10-31,472980.3151358484,2025-10-31,136211.82547040857,2025-10-31,182178.98475971783,2025-10-31,266774.4539852639,2025-10-31,391756.47413943656,2025-10-31,544538.4229774305,2025-10-31,1494.1152817373415,2025-10-31,8285.0,2025-10-31,2894.0,2025-10-31,2206.0,2025-10-31,2653.0,2025-10-31,374.0,2025-09-30,285399.0,2025-10-31,0.991066268533038,2025-09-30,0.2133709292980086,2025-09-30,0.0244101218518297,2025-10-31,30.0,2025-09-30,37.0,2025-10-31,75572.82003825402,2025-10-31,59764.61126949367,2025-10-31,2025-10-31,0.1,0.3,1.9
